epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
193,0.12497307,0.8894497,0.786753,0.058083933,0.9644723,0.8387493
194,0.12470676,0.8896146,0.7867502,0.05794226,0.96513146,0.8400003
195,0.124709584,0.8897775,0.78616565,0.058240496,0.965751,0.8405484
196,0.123738386,0.88993996,0.78560007,0.057232697,0.9664062,0.84099483
197,0.12386121,0.8901021,0.785372,0.053800307,0.96701276,0.84198177
198,0.124731995,0.8902634,0.7856374,0.0545191,0.96739846,0.84279
199,0.124383725,0.8904241,0.78595686,0.056115158,0.9678419,0.8434898
200,0.123575404,0.8905848,0.786694,0.05266992,0.96851224,0.8441852
201,0.12342422,0.890745,0.7873278,0.05259077,0.9693033,0.8449386
202,0.12344798,0.89090455,0.7873081,0.052193165,0.9698868,0.8453188
203,0.12359081,0.891061,0.78675354,0.053118,0.9704362,0.8460765
204,0.12268187,0.8912212,0.78620946,0.05099056,0.97105455,0.84714854
205,0.12277661,0.8913881,0.7852702,0.050506342,0.9715169,0.84818757
206,0.1224293,0.89155656,0.78501844,0.048878744,0.9717981,0.84859353
207,0.12224865,0.8917278,0.78563917,0.048364572,0.9720486,0.8484913
208,0.1222929,0.89189976,0.78719366,0.047873463,0.97258246,0.8486395
209,0.121977195,0.8920641,0.78873074,0.048694547,0.973213,0.84913623
210,0.12175131,0.8922299,0.78916186,0.047007762,0.9737366,0.84984696
211,0.12207997,0.89239615,0.7883821,0.048040994,0.97422874,0.85137236
212,0.12116696,0.89256316,0.78683037,0.045338728,0.97475564,0.8529027
213,0.121386394,0.892727,0.78545666,0.047122132,0.9751943,0.8541018
214,0.12062045,0.89289474,0.7846759,0.0451344,0.97537726,0.8543345
215,0.12061284,0.89306414,0.78476185,0.045871474,0.97557575,0.85413104
216,0.12105396,0.8932311,0.7851247,0.042809404,0.97611225,0.85366756
217,0.12010636,0.8934019,0.78535295,0.043294135,0.97660667,0.85311186
218,0.12068222,0.8935747,0.785391,0.042517472,0.97698486,0.85326135
219,0.11977218,0.8937475,0.785505,0.04276132,0.97747153,0.85464144
220,0.12014943,0.89391756,0.78511506,0.039858393,0.97788495,0.8562042
221,0.119231045,0.8940798,0.7840363,0.04250413,0.9782187,0.85705316
222,0.11954727,0.89424145,0.783476,0.04075449,0.97844684,0.8576646
223,0.11967148,0.8944057,0.7833395,0.040993575,0.9786827,0.8576318
224,0.11890674,0.89456844,0.78322744,0.039769966,0.97894734,0.8577577
225,0.11921128,0.8947366,0.78380954,0.03872391,0.97938097,0.8585253
226,0.11943579,0.8949075,0.78420794,0.038929492,0.979749,0.8592688
227,0.11849041,0.89508647,0.78459686,0.038115323,0.98002875,0.8600048
228,0.118545756,0.89526767,0.7848569,0.039335214,0.9803039,0.860438
229,0.11820622,0.8954438,0.78503716,0.03705881,0.9806477,0.8608071
230,0.11792131,0.89561045,0.7852508,0.038545687,0.9808794,0.8606054
231,0.11766263,0.8957769,0.7856455,0.037555706,0.9809822,0.86004364
232,0.11741848,0.8959457,0.7862223,0.03773956,0.981123,0.85965884
233,0.11739936,0.8961121,0.7863367,0.03726518,0.98145497,0.8603352
234,0.117092654,0.8962759,0.78625435,0.03732514,0.9817584,0.8613014
235,0.11712589,0.8964427,0.78582454,0.036340296,0.9820057,0.8624784
236,0.11692171,0.8966147,0.78575325,0.03329184,0.98226726,0.8630689
237,0.116957664,0.89679736,0.7861735,0.03494969,0.9825322,0.8635103
238,0.11701734,0.8969841,0.7867023,0.033968423,0.9827601,0.86365384
239,0.11677293,0.8971695,0.78654087,0.034592472,0.9828499,0.86343443
240,0.11672278,0.89734966,0.785949,0.034878813,0.98308885,0.8640154
241,0.115260586,0.89752495,0.7855209,0.03338757,0.9833233,0.86473733
242,0.11569879,0.8977011,0.7853119,0.034469463,0.9834657,0.86475164
243,0.115658544,0.89788264,0.78561676,0.03365823,0.9835988,0.86489123
244,0.11575427,0.8980643,0.78644246,0.03343193,0.98378265,0.86513484
245,0.11518091,0.89824706,0.7875285,0.033083636,0.98398954,0.86511457
246,0.11542268,0.89842814,0.7886418,0.033002596,0.9841213,0.86492175
247,0.11432578,0.89860547,0.7892077,0.033470158,0.98428565,0.8652465
248,0.11421512,0.89878595,0.7886555,0.031263184,0.9844065,0.86532193
249,0.11376433,0.8989751,0.78735054,0.030876284,0.98450863,0.8658581
250,0.113778904,0.89916766,0.785952,0.031265438,0.9845231,0.8651953
251,0.114151396,0.89935076,0.7849216,0.03136101,0.98463136,0.86478585
252,0.11418843,0.89953506,0.78553736,0.031162363,0.9848894,0.8653674
253,0.11334802,0.8997196,0.7864831,0.031371746,0.98507833,0.865592
254,0.11336281,0.8998993,0.7869109,0.030477602,0.98521453,0.8657142
255,0.11341523,0.9000805,0.7873823,0.030444214,0.9853241,0.8658183
256,0.11261604,0.9002676,0.78742,0.030384114,0.9855429,0.8665532
257,0.11253959,0.9004613,0.78718024,0.030013839,0.98555213,0.8670198
258,0.11276742,0.90065587,0.7867098,0.03082848,0.9855334,0.86700916
259,0.11253773,0.90085155,0.7871419,0.02983562,0.98571223,0.8670185
260,0.11211686,0.90104616,0.7875635,0.03008141,0.98590153,0.86690915
261,0.1127157,0.9012411,0.78783786,0.027990187,0.9860981,0.8674221
262,0.11147686,0.9014419,0.78785837,0.02889197,0.9862115,0.86773235
263,0.111557245,0.9016489,0.78811044,0.02783015,0.9863216,0.8676268
264,0.1118957,0.90185374,0.7873035,0.029013852,0.9863327,0.8670527
265,0.11124541,0.9020544,0.7865492,0.028355617,0.98628056,0.8669155
266,0.11130428,0.90224904,0.78732586,0.028158966,0.98636943,0.86713
267,0.11070542,0.9024417,0.78824246,0.028554995,0.9866537,0.868193
268,0.11037649,0.9026395,0.7884468,0.027401272,0.9868547,0.8688038
269,0.110407814,0.9028465,0.7876142,0.027824525,0.9869385,0.86856174
270,0.11019303,0.90305865,0.7864034,0.026976962,0.9869405,0.8683111
271,0.10975728,0.9032631,0.78497493,0.026999626,0.98695964,0.8682863
272,0.11065209,0.90346783,0.7843391,0.027379066,0.9869955,0.868361
273,0.11011456,0.90367305,0.7849325,0.02785851,0.98705626,0.868602
274,0.10897434,0.9038761,0.7856215,0.028012017,0.9870926,0.8687248
275,0.10923278,0.90407354,0.7871979,0.028356021,0.9873028,0.8689765
276,0.10931076,0.904274,0.78717923,0.027056161,0.98748034,0.86902606
277,0.10897122,0.9044744,0.786631,0.026199121,0.9874705,0.86862975
278,0.10921191,0.9046763,0.78529435,0.025655657,0.98749065,0.86846006
279,0.10838542,0.9048859,0.78388524,0.026723292,0.98768485,0.8688532
280,0.10840212,0.90510523,0.78296673,0.025253763,0.98778564,0.86949223
281,0.107978895,0.90533125,0.7829104,0.02538729,0.98776025,0.86973953
282,0.107453704,0.90555,0.78380996,0.02503463,0.98787117,0.86974925
283,0.10709238,0.90576315,0.78425705,0.026868382,0.98798674,0.8691804
284,0.10772006,0.90596753,0.78443795,0.025894944,0.9879192,0.8685328
285,0.10737699,0.9061758,0.78390247,0.024803603,0.9879465,0.8685821
286,0.10657792,0.906392,0.78205115,0.02493437,0.9880784,0.86947143
287,0.10683632,0.9066073,0.7804722,0.024828741,0.98821914,0.8704565
288,0.106799826,0.9068192,0.77913624,0.024448525,0.98830235,0.87067986
289,0.10584046,0.9070407,0.77853984,0.025997227,0.98838234,0.8697748
290,0.10625305,0.9072648,0.7787759,0.024583947,0.9884202,0.8687832
291,0.10599464,0.9074901,0.77994335,0.025687844,0.98850095,0.8693069
292,0.10550358,0.907715,0.78013474,0.023079727,0.98849314,0.86948776
293,0.10521872,0.90793836,0.77983874,0.022988722,0.9885211,0.8696631
294,0.10483976,0.90815556,0.77904606,0.023565978,0.98859996,0.8698864
295,0.10446801,0.90836793,0.77887964,0.02462006,0.9886605,0.86998874
296,0.10518025,0.9085747,0.77897376,0.024699572,0.9887789,0.8702594
297,0.1044897,0.90878546,0.7780606,0.02392435,0.98888844,0.8700901
298,0.10427284,0.9089991,0.77788,0.024133477,0.98894864,0.8698572
299,0.10466751,0.90921754,0.77700114,0.02389422,0.9889491,0.86943704
300,0.10391434,0.9094388,0.7760247,0.02375163,0.9889425,0.86870116
301,0.104134835,0.90965635,0.7763567,0.02314606,0.9889048,0.8679001
302,0.1034865,0.90987074,0.77725494,0.023155786,0.98898095,0.86837006
303,0.1032721,0.91008914,0.77819854,0.022765579,0.98909885,0.8697052
304,0.10320687,0.9103174,0.77712005,0.02243649,0.9892014,0.8709957
305,0.102980316,0.91054213,0.77479523,0.022833956,0.9892839,0.8711096
306,0.10251044,0.91076756,0.77231044,0.022707254,0.98928994,0.8701111
307,0.102503225,0.9109961,0.77122843,0.022636032,0.9892522,0.86932695
308,0.102317885,0.91123503,0.77208555,0.023306062,0.98930997,0.86946857
309,0.10186931,0.91145897,0.774125,0.022619892,0.98943675,0.8701099
310,0.10157575,0.9116734,0.77537984,0.02230249,0.9895136,0.8707606
311,0.1014395,0.9118926,0.7760317,0.022158751,0.98955643,0.87134886
312,0.101554476,0.91212493,0.77442485,0.022620624,0.9895922,0.871168
313,0.101586714,0.912347,0.77101433,0.022515709,0.98963785,0.87063485
314,0.10078746,0.91256475,0.76813334,0.022660583,0.989723,0.8706025
315,0.1003714,0.9128016,0.7687954,0.022826646,0.9897463,0.8705451
316,0.10050704,0.9130293,0.7701333,0.022986991,0.98974115,0.87028563
317,0.10035843,0.9132655,0.7701293,0.022940565,0.989828,0.8701
318,0.09994269,0.9135033,0.76947516,0.022183225,0.98984575,0.86958885
319,0.099802546,0.9137329,0.76873505,0.02305976,0.98986214,0.8699082
320,0.09935029,0.91395885,0.76906437,0.021736704,0.9899332,0.87049997
321,0.09877539,0.91418284,0.76947993,0.022917774,0.9899481,0.87077504
322,0.099192254,0.91439646,0.76927626,0.021503165,0.9899203,0.8710815
323,0.09894852,0.91462165,0.768844,0.022125944,0.99004346,0.8713533
324,0.09803116,0.91486615,0.7677057,0.02195115,0.99016523,0.87147987
325,0.098311074,0.91511047,0.7662586,0.020647626,0.99017155,0.8711807
326,0.09771275,0.9153492,0.7659168,0.020842098,0.9901851,0.87051046
327,0.09790195,0.91557294,0.7666456,0.021226203,0.99028265,0.8706106
328,0.09758336,0.91580284,0.76685584,0.02069829,0.9903225,0.87087524
329,0.09718354,0.91603595,0.7668111,0.021066047,0.99029034,0.8710054
330,0.096629485,0.91627043,0.76696926,0.021335155,0.99031717,0.87109315
331,0.0968996,0.9165139,0.7665094,0.020854129,0.9903778,0.8707967
332,0.09629641,0.9167755,0.76639986,0.021076139,0.9904111,0.8704774
333,0.09599341,0.9170367,0.76582336,0.020367604,0.9903971,0.8702917
334,0.096255936,0.9172934,0.76557446,0.020106703,0.9904362,0.8705745
335,0.09620783,0.91754043,0.7641223,0.020110156,0.9904979,0.8710073
336,0.09520366,0.9177803,0.76347303,0.021022176,0.9905739,0.8717705
337,0.095083505,0.9180166,0.76505244,0.019870425,0.99066275,0.87222326
338,0.09503098,0.91824424,0.7669314,0.020270292,0.9906775,0.87175953
339,0.09466334,0.9184755,0.7679596,0.021009948,0.99070346,0.8712517
340,0.094461575,0.9187155,0.76743263,0.020414226,0.9907417,0.87073547
341,0.09403875,0.91897506,0.7656468,0.02154103,0.99076223,0.87059134
342,0.09407279,0.9192276,0.76488775,0.020066727,0.99078923,0.87090665
343,0.09431663,0.91948193,0.7655031,0.020071328,0.99084884,0.8713056
344,0.0942452,0.919726,0.766682,0.020378858,0.99090844,0.8714296
345,0.09359883,0.91996545,0.76719916,0.019684207,0.99094915,0.8715661
346,0.09376053,0.92020625,0.76658916,0.020691287,0.99097663,0.87193763
347,0.09295777,0.9204437,0.7654217,0.01949706,0.99099714,0.87196314
348,0.09261365,0.9206847,0.7637054,0.020380517,0.9910234,0.8719157
349,0.0923935,0.92092323,0.7646655,0.01996508,0.99108446,0.87283754
350,0.09266494,0.92115194,0.76614845,0.020642212,0.9911175,0.8729209
351,0.09216025,0.9213861,0.7658471,0.01971868,0.9911631,0.87265426
352,0.09235082,0.9216131,0.7657274,0.019766789,0.9911877,0.8717588
353,0.091854446,0.92184675,0.76580936,0.02053974,0.9911933,0.8716029
354,0.09171318,0.9220936,0.7666809,0.019878259,0.9912324,0.8721846
