fold,target,epoch,train_loss
4,delta_total_negative_slack_ns,2,0.3224472997829928
4,delta_total_negative_slack_ns,3,0.20065814335095256
4,delta_total_negative_slack_ns,4,0.11473544190327327
4,delta_total_negative_slack_ns,5,0.059266313910484314
4,delta_total_negative_slack_ns,6,0.037181278636232454
4,delta_total_negative_slack_ns,7,0.029218401650936282
4,delta_total_negative_slack_ns,8,0.024819671051108348
4,delta_total_negative_slack_ns,9,0.022038016457393853
4,delta_total_negative_slack_ns,10,0.02048737975109739
4,delta_total_negative_slack_ns,11,0.019175982070073747
4,delta_total_negative_slack_ns,12,0.017927072789759663
4,delta_total_negative_slack_ns,13,0.01708199848469935
4,delta_total_negative_slack_ns,14,0.01646474924766355
4,delta_total_negative_slack_ns,15,0.01567966393494641
4,delta_total_negative_slack_ns,16,0.01510408775586831
4,delta_total_negative_slack_ns,17,0.014431340761526286
4,delta_total_negative_slack_ns,18,0.01433285179803943
4,delta_total_negative_slack_ns,19,0.013743017511496767
4,delta_total_negative_slack_ns,20,0.013568305911507175
4,delta_total_negative_slack_ns,21,0.012978521878259224
4,delta_total_negative_slack_ns,22,0.012906558729969618
4,delta_total_negative_slack_ns,23,0.012070216069662432
4,delta_total_negative_slack_ns,24,0.012222692190685816
4,delta_total_negative_slack_ns,25,0.011998949256556772
4,delta_total_negative_slack_ns,26,0.011654359773237106
4,delta_total_negative_slack_ns,27,0.011303890120695558
4,delta_total_negative_slack_ns,28,0.010894937538786939
4,delta_total_negative_slack_ns,29,0.01109391869160167
4,delta_total_negative_slack_ns,30,0.010795035383157563
5,delta_worst_slack_ns,1,0.6324438116355249
5,delta_worst_slack_ns,2,0.06612560843602258
5,delta_worst_slack_ns,3,0.03705230021947309
5,delta_worst_slack_ns,4,0.03018994228533137
5,delta_worst_slack_ns,5,0.02659726518680129
5,delta_worst_slack_ns,6,0.02405840556044676
5,delta_worst_slack_ns,7,0.02202549760845321
5,delta_worst_slack_ns,8,0.020763693279341647
5,delta_worst_slack_ns,9,0.019826719199704846
5,delta_worst_slack_ns,10,0.01887171003117896
5,delta_worst_slack_ns,11,0.01791641839415009
5,delta_worst_slack_ns,12,0.01730795386546885
5,delta_worst_slack_ns,13,0.016681152020107236
5,delta_worst_slack_ns,14,0.016164105875711692
5,delta_worst_slack_ns,15,0.015734345374400157
5,delta_worst_slack_ns,16,0.015280020907956954
5,delta_worst_slack_ns,17,0.014853919159119938
5,delta_worst_slack_ns,18,0.014567854618163486
5,delta_worst_slack_ns,19,0.014283738338677158
5,delta_worst_slack_ns,20,0.013862090495725473
5,delta_worst_slack_ns,21,0.013597776536007373
5,delta_worst_slack_ns,22,0.013297254965798548
5,delta_worst_slack_ns,23,0.01294249279304729
5,delta_worst_slack_ns,24,0.012729517374819482
5,delta_worst_slack_ns,25,0.012518378290516592
5,delta_worst_slack_ns,26,0.012196471429925564
5,delta_worst_slack_ns,27,0.011919909810418622
5,delta_worst_slack_ns,28,0.011784411923230043
5,delta_worst_slack_ns,29,0.011477833444917063
5,delta_worst_slack_ns,30,0.0112866879555217
5,delta_total_negative_slack_ns,1,0.7482076107758527
5,delta_total_negative_slack_ns,2,0.33922638103627323
5,delta_total_negative_slack_ns,3,0.2067986543764148
5,delta_total_negative_slack_ns,4,0.11834810600120421
5,delta_total_negative_slack_ns,5,0.06639896707925183
5,delta_total_negative_slack_ns,6,0.04370490385339274
5,delta_total_negative_slack_ns,7,0.03262385005970099
5,delta_total_negative_slack_ns,8,0.02636616895988322
5,delta_total_negative_slack_ns,9,0.02343528631704244
5,delta_total_negative_slack_ns,10,0.021014118981030252
5,delta_total_negative_slack_ns,11,0.01891062246385025
5,delta_total_negative_slack_ns,12,0.017801540930978736
5,delta_total_negative_slack_ns,13,0.016438463419588687
5,delta_total_negative_slack_ns,14,0.015577252235328942
5,delta_total_negative_slack_ns,15,0.014554357689897917
5,delta_total_negative_slack_ns,16,0.014068373702248635
5,delta_total_negative_slack_ns,17,0.013405783760922345
