fold,target,epoch,train_loss
4,delta_total_negative_slack_ns,2,0.906500228315766
4,delta_total_negative_slack_ns,3,0.7992813060855308
4,delta_total_negative_slack_ns,4,0.7414321244111535
4,delta_total_negative_slack_ns,5,0.7030087214464332
4,delta_total_negative_slack_ns,6,0.6724801534100583
4,delta_total_negative_slack_ns,7,0.6458412802707382
4,delta_total_negative_slack_ns,8,0.6219610132669148
4,delta_total_negative_slack_ns,9,0.6003106194630004
4,delta_total_negative_slack_ns,10,0.5808127585210299
4,delta_total_negative_slack_ns,11,0.5631591705550925
4,delta_total_negative_slack_ns,12,0.547338532774072
4,delta_total_negative_slack_ns,13,0.5332113514866745
4,delta_total_negative_slack_ns,14,0.5205613500193546
4,delta_total_negative_slack_ns,15,0.5093605016407213
4,delta_total_negative_slack_ns,16,0.49945585333813003
4,delta_total_negative_slack_ns,17,0.49077731475495456
4,delta_total_negative_slack_ns,18,0.4831759441665739
4,delta_total_negative_slack_ns,19,0.47656648200854923
4,delta_total_negative_slack_ns,20,0.47078933701877707
4,delta_total_negative_slack_ns,21,0.46588539658931266
4,delta_total_negative_slack_ns,22,0.46160732235824853
4,delta_total_negative_slack_ns,23,0.457989011591638
4,delta_total_negative_slack_ns,24,0.45494799812634784
4,delta_total_negative_slack_ns,25,0.45233928808691903
4,delta_total_negative_slack_ns,26,0.45017108931178934
4,delta_total_negative_slack_ns,27,0.4483222473434538
4,delta_total_negative_slack_ns,28,0.4468088864583021
4,delta_total_negative_slack_ns,29,0.4455713502496307
4,delta_total_negative_slack_ns,30,0.444503888226392
5,delta_worst_slack_ns,1,1.1002987630186025
5,delta_worst_slack_ns,2,0.7287286917368571
5,delta_worst_slack_ns,3,0.5061125713482237
5,delta_worst_slack_ns,4,0.35614286737832407
5,delta_worst_slack_ns,5,0.2508429445718464
5,delta_worst_slack_ns,6,0.1771208521044045
5,delta_worst_slack_ns,7,0.1262298207185422
5,delta_worst_slack_ns,8,0.09187327190275081
5,delta_worst_slack_ns,9,0.06922371504686729
5,delta_worst_slack_ns,10,0.05458504965866518
5,delta_worst_slack_ns,11,0.04529520871433598
5,delta_worst_slack_ns,12,0.039456389321569814
5,delta_worst_slack_ns,13,0.03578521191463833
5,delta_worst_slack_ns,14,0.03345501632021185
5,delta_worst_slack_ns,15,0.03196055537950226
5,delta_worst_slack_ns,16,0.030978346494031927
