design_name,fold,target,design_rows,r2,mae,rmse,true_min,true_max,true_mean,pred_mean,mean_error,model,source_path
s838,5.0,worst_slack_ns,288.0,0.962358295917511,0.0507635809481143,0.0578928440809249,-0.4195489883422851,0.5179610252380371,-0.0130551923066377,-0.0278144683688879,-0.0147592760622501,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s838,5.0,worst_slack_ns,288.0,0.840445876121521,0.1072647050023078,0.1191912516951561,-0.4195489883422851,0.5179610252380371,-0.0130551923066377,-0.1201936677098274,-0.1071384772658348,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s9234,,worst_slack_ns,,0.9545951384152428,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s9234,4.0,worst_slack_ns,288.0,0.9650302529335022,0.0582848526537418,0.0682941824197769,-0.5231829881668091,0.6010839939117432,-0.0447712615132331,-0.1005730628967285,-0.0558018162846565,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s9234,4.0,worst_slack_ns,288.0,0.9416411519050598,0.0762077420949935,0.0882248133420944,-0.5231829881668091,0.6010839939117432,-0.0447712615132331,-0.118312269449234,-0.0735410079360008,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s953,,worst_slack_ns,,0.7872380950633576,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s953,2.0,worst_slack_ns,288.0,0.7385822534561157,0.1909551173448562,0.2123563140630722,-0.2939580082893371,0.9368590116500854,0.2338241934776306,0.0428690649569034,-0.1909551173448562,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s953,2.0,worst_slack_ns,288.0,0.7039986848831177,0.2082299590110778,0.2259667068719864,-0.2939580082893371,0.9368590116500854,0.2338241934776306,0.0255942083895206,-0.2082299590110778,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
sasc,,worst_slack_ns,,0.9539463184420324,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
sasc,5.0,worst_slack_ns,288.0,0.8809248208999634,0.1235832646489143,0.1254877001047134,-0.3465690016746521,0.7585679888725281,0.1124870255589485,0.2360702902078628,0.1235832646489143,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
sasc,5.0,worst_slack_ns,288.0,0.9104393720626832,0.1034666448831558,0.1088301315903663,-0.3465690016746521,0.7585679888725281,0.1124870255589485,0.2159536629915237,0.1034666448831558,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
simple_spi,,worst_slack_ns,,0.9136161252290522,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
simple_spi,4.0,worst_slack_ns,288.0,0.9103536009788512,0.0957652777433395,0.1232711225748062,-0.3276579976081848,0.9279900193214417,0.1999631524085998,0.1096798479557037,-0.0902833044528961,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
simple_spi,4.0,worst_slack_ns,288.0,0.8457503318786621,0.1303655356168747,0.161698892712593,-0.3276579976081848,0.9279900193214417,0.1999631524085998,0.0732994526624679,-0.1266636848449707,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
ss_pcm,,worst_slack_ns,,0.4296954845523757,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
ss_pcm,3.0,worst_slack_ns,288.0,-2.7871286869049072,0.6240058541297913,0.6249933838844299,-0.2327879965305328,0.7496780157089233,0.2219028174877166,-0.4021030366420746,-0.6240058541297913,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
ss_pcm,3.0,worst_slack_ns,288.0,0.9531009197235109,0.061977282166481,0.0695508643984794,-0.2327879965305328,0.7496780157089233,0.2219028174877166,0.1606582999229431,-0.0612445324659347,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
systemcdes,,worst_slack_ns,,-0.1203474609711894,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
systemcdes,2.0,worst_slack_ns,288.0,-2.015124082565308,0.7077997922897339,0.7153651118278503,-0.8039060235023499,0.5867850184440613,-0.2027876228094101,0.5050122141838074,0.7077997922897339,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
systemcdes,2.0,worst_slack_ns,288.0,0.607756495475769,0.2117165774106979,0.2580198347568512,-0.8039060235023499,0.5867850184440613,-0.2027876228094101,-0.0666394382715225,0.1361481994390487,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
usb_phy,,worst_slack_ns,,0.9522424862306532,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
usb_phy,1.0,worst_slack_ns,288.0,0.8449190855026245,0.1437042951583862,0.1543281376361847,-0.2611500024795532,0.922760009765625,0.2538192272186279,0.1101149022579193,-0.1437042951583862,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
usb_phy,1.0,worst_slack_ns,288.0,0.9552144408226012,0.0737907588481903,0.0829344317317009,-0.2611500024795532,0.922760009765625,0.2538192272186279,0.3011676073074341,0.0473484061658382,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
